datetime,price,temp,wind_speed,hour,day_of_week,day_of_month,month,week_of_year,quarter,year,season,is_weekend,is_peak_hour,is_night_hour,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,week_of_year_sin,week_of_year_cos,is_holiday,is_non_working,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_6h,price_lag_12h,price_lag_24h,price_lag_48h,price_lag_168h,price_rolling_mean_24h,price_rolling_std_24h,price_rolling_min_24h,price_rolling_max_24h,price_rolling_mean_168h,temp_rolling_mean_24h,HDD,wind_power_proxy,temp_lag_24h,temp_lag_168h
2023-07-24 22:00:00,28.95,17.366666666666667,4.15,22,0,24,7,30,3,2023,3,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.44,33.12,32.95,27.03,28.9,29.56,26.5,16.29,27.438750000000002,4.0104356398963965,21.35,33.85,23.507440476190474,16.782638888888886,0.0,71.47337500000002,15.916666666666666,17.533333333333335
2023-07-24 23:00:00,26.9,16.183333333333334,4.533333333333333,23,0,24,7,30,3,2023,3,0,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,28.95,30.44,33.12,28.43,31.81,27.47,26.13,12.6,27.41333333333333,3.9983221118560484,21.35,33.85,23.582797619047618,16.843055555555555,0.8166666666666664,93.16503703703702,15.483333333333334,17.0
2023-07-25 00:00:00,23.51,14.7,2.966666666666667,0,1,25,7,30,3,2023,3,0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,26.9,28.95,30.44,31.0,28.67,25.2,22.64,8.77,27.389583333333334,3.999663550163292,21.35,33.85,23.667916666666667,16.872222222222224,2.3000000000000007,26.109962962962967,15.166666666666666,17.116666666666664
2023-07-25 01:00:00,26.46,13.966666666666669,3.4,1,1,25,7,30,3,2023,3,0,0,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,23.51,26.9,28.95,32.95,27.44,21.61,20.66,6.93,27.319166666666664,4.0543909816267245,21.35,33.85,23.75565476190476,16.852777777777778,3.0333333333333314,39.303999999999995,14.716666666666669,17.183333333333334
2023-07-25 02:00:00,24.97,12.4,1.7166666666666668,2,1,25,7,30,3,2023,3,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,26.46,23.51,26.9,33.12,27.0,21.35,20.3,6.03,27.52125,3.87432722069982,21.35,33.85,23.871904761904762,16.821527777777778,4.6,5.0589212962962975,13.533333333333331,16.7
2023-07-25 03:00:00,23.91,12.066666666666668,1.75,3,1,25,7,30,3,2023,3,0,0,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.97,26.46,23.51,30.44,26.61,21.6,19.94,2.2,27.672083333333333,3.689691844288525,21.6,33.85,23.98464285714286,16.774305555555554,4.933333333333332,5.359375,12.366666666666667,16.45
2023-07-25 04:00:00,22.0,9.833333333333334,1.0833333333333333,4,1,25,7,30,3,2023,3,0,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,23.91,24.97,26.46,28.95,27.03,21.79,19.9,0.83,27.768333333333334,3.551966591436194,21.73,33.85,24.113869047619048,16.761805555555554,7.166666666666666,1.2714120370370368,11.216666666666669,16.283333333333335
2023-07-25 05:00:00,21.46,11.466666666666669,1.2333333333333334,5,1,25,7,30,3,2023,3,0,0,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,22.0,23.91,24.97,26.9,28.43,21.73,15.78,1.62,27.777083333333334,3.5368254977396703,21.73,33.85,24.239880952380954,16.704166666666666,5.533333333333331,1.8760370370370374,10.1,15.666666666666666
2023-07-25 06:00:00,22.33,13.083333333333334,1.6833333333333336,6,1,25,7,30,3,2023,3,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,21.46,22.0,23.91,23.51,31.0,22.69,11.09,4.82,27.765833333333333,3.5572668021194955,21.46,33.85,24.357976190476194,16.76111111111111,3.916666666666666,4.769912037037039,11.633333333333333,15.883333333333336
2023-07-25 07:00:00,26.47,14.95,2.583333333333333,7,1,25,7,30,3,2023,3,0,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,22.33,21.46,22.0,26.46,32.95,26.67,5.08,17.88,27.750833333333333,3.5802852894197374,21.46,33.85,24.46220238095238,16.821527777777778,2.0500000000000007,17.24016203703703,13.8,16.599999999999998
2023-07-25 08:00:00,29.26,17.083333333333332,2.4833333333333334,8,1,25,7,30,3,2023,3,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,26.47,22.33,21.46,24.97,33.12,31.61,2.88,20.11,27.742499999999996,3.583141990174449,21.46,33.85,24.513333333333332,16.869444444444444,0.0,15.314578703703704,15.55,17.683333333333334
2023-07-25 09:00:00,28.52,18.28333333333333,1.8166666666666669,9,1,25,7,30,3,2023,3,0,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.26,26.47,22.33,23.91,30.44,33.85,3.42,20.65,27.644583333333333,3.5040969551407457,21.46,33.85,24.56779761904762,16.933333333333334,0.0,5.9955046296296315,16.7,18.73333333333333
2023-07-25 10:00:00,28.77,19.45,3.0,10,1,25,7,30,3,2023,3,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,28.52,29.26,26.47,22.0,28.95,28.9,0.2,20.55,27.422500000000003,3.2536631529793563,21.46,33.12,24.614642857142854,16.999305555555555,0.0,27.0,17.583333333333332,19.816666666666663
2023-07-25 11:00:00,27.3,19.3,3.3666666666666667,11,1,25,7,30,3,2023,3,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,28.77,28.52,29.26,21.46,26.9,31.81,3.49,20.57,27.417083333333338,3.2512037625792067,21.46,33.12,24.663571428571426,17.077083333333334,0.0,38.1592962962963,18.633333333333333,17.366666666666667
2023-07-25 12:00:00,26.8,18.866666666666667,3.533333333333333,12,1,25,7,30,3,2023,3,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,27.3,28.77,28.52,22.33,23.51,28.67,4.61,20.7,27.229166666666668,3.113686360832642,21.46,33.12,24.70363095238095,17.10486111111111,0.0,44.1117037037037,19.76666666666667,16.866666666666667
2023-07-25 13:00:00,25.13,19.8,3.6,13,1,25,7,30,3,2023,3,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,26.8,27.3,28.77,26.47,26.46,27.44,4.04,21.15,27.15125,3.0994281555339143,21.46,33.12,24.73994047619048,17.06736111111111,0.0,46.656000000000006,20.066666666666663,18.066666666666663
2023-07-25 14:00:00,24.91,19.55,2.95,14,1,25,7,30,3,2023,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,25.13,26.8,27.3,29.26,24.97,27.0,4.07,21.35,27.054999999999996,3.1258264994013683,21.46,33.12,24.763630952380954,17.056250000000002,0.0,25.672375000000006,20.866666666666667,19.96666666666667
2023-07-25 15:00:00,24.24,19.98333333333333,4.45,15,1,25,7,30,3,2023,3,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.91,25.13,26.8,28.52,23.91,26.61,8.08,21.33,26.967916666666667,3.1563889372509792,21.46,33.12,24.78482142857143,17.00138888888889,0.0,88.121125,20.83333333333333,20.566666666666663
2023-07-25 16:00:00,24.27,19.98333333333333,5.55,16,1,25,7,30,3,2023,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.24,24.91,25.13,28.77,22.0,27.03,4.95,21.0,26.86916666666667,3.204776213672661,21.46,33.12,24.802142857142858,16.965972222222224,0.0,170.95387499999998,20.15,20.616666666666667
2023-07-25 17:00:00,24.71,19.166666666666668,5.066666666666666,17,1,25,7,30,3,2023,3,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.27,24.24,24.91,27.3,21.46,28.43,12.31,20.99,26.754166666666666,3.2479825399349123,21.46,33.12,24.82160714285714,16.959027777777777,0.0,130.06696296296295,20.216666666666665,19.53333333333333
2023-07-25 18:00:00,25.61,18.98333333333333,3.783333333333333,18,1,25,7,30,3,2023,3,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.71,24.27,24.24,26.8,22.33,31.0,16.35,21.55,26.599166666666672,3.253289862208421,21.46,33.12,24.84375,16.915277777777778,0.0,54.153162037037035,20.166666666666668,18.266666666666666
2023-07-25 19:00:00,26.31,18.28333333333333,4.316666666666666,19,1,25,7,30,3,2023,3,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,25.61,24.71,24.27,25.13,26.47,32.95,22.14,24.5,26.374583333333334,3.119574914141241,21.46,33.12,24.86791666666667,16.865972222222222,0.0,80.43508796296295,20.6,17.333333333333332
2023-07-25 20:00:00,29.72,16.45,3.5666666666666664,20,1,25,7,30,3,2023,3,0,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,26.31,25.61,24.71,24.91,29.26,33.12,31.65,26.76,26.097916666666666,2.787871213992644,21.46,33.12,24.878690476190474,16.769444444444442,0.5500000000000007,45.371962962962954,19.3,17.583333333333332
2023-07-25 21:00:00,28.41,15.7,2.333333333333333,21,1,25,7,30,3,2023,3,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.72,26.31,25.61,24.24,28.52,30.44,29.45,23.63,25.95625,2.485517726667202,21.46,30.44,24.896309523809524,16.650694444444444,1.3000000000000007,12.703703703703699,18.416666666666668,16.683333333333334
2023-07-25 22:00:00,27.92,15.133333333333333,2.733333333333333,22,1,25,7,30,3,2023,3,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,28.41,29.72,26.31,24.27,28.77,28.95,29.56,21.25,25.87166666666667,2.3575460098198406,21.46,29.72,24.9247619047619,16.537499999999998,1.8666666666666671,20.421037037037028,17.366666666666667,15.733333333333334
2023-07-25 23:00:00,27.12,14.9,2.983333333333333,23,1,25,7,30,3,2023,3,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,27.92,28.41,29.72,24.71,27.3,26.9,27.47,21.52,25.82875,2.3079245570168037,21.46,29.72,24.964464285714286,16.444444444444446,2.0999999999999996,26.55249537037036,16.183333333333334,14.783333333333331
2023-07-26 00:00:00,24.98,14.633333333333333,2.983333333333333,0,2,26,7,30,3,2023,3,0,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,27.12,27.92,28.41,25.61,26.8,23.51,25.2,20.49,25.83791666666667,2.3127961228367595,21.46,29.72,24.99779761904762,16.39097222222222,2.366666666666667,26.55249537037036,14.7,14.0
2023-07-26 01:00:00,25.93,14.5,3.3666666666666667,1,2,26,7,30,3,2023,3,0,0,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.98,27.12,27.92,26.31,25.13,26.46,21.61,18.33,25.89916666666667,2.2674864779195256,21.46,29.72,25.02452380952381,16.388194444444444,2.5,38.1592962962963,13.966666666666669,13.533333333333331
2023-07-26 02:00:00,25.0,14.483333333333334,3.616666666666666,2,2,26,7,30,3,2023,3,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,25.93,24.98,27.12,29.72,24.91,24.97,21.35,18.09,25.877083333333335,2.2643656932494984,21.46,29.72,25.0697619047619,16.410416666666666,2.5166666666666657,47.307004629629596,12.4,13.25
2023-07-26 03:00:00,24.98,14.4,3.6,3,2,26,7,30,3,2023,3,0,0,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,25.0,25.93,24.98,28.41,24.24,23.91,21.6,16.96,25.878333333333334,2.263851405993215,21.46,29.72,25.110892857142858,16.497222222222224,2.5999999999999996,46.656000000000006,12.066666666666668,13.366666666666667
2023-07-26 04:00:00,24.93,14.266666666666666,2.533333333333333,4,2,26,7,30,3,2023,3,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.98,25.0,25.93,27.92,24.27,22.0,21.79,17.8,25.922916666666666,2.233738296079912,21.46,29.72,25.158630952380957,16.594444444444445,2.7333333333333343,16.25837037037037,9.833333333333334,13.166666666666666
2023-07-26 05:00:00,25.04,14.283333333333331,2.5500000000000003,5,2,26,7,30,3,2023,3,0,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,24.93,24.98,25.0,27.12,24.71,21.46,21.73,19.33,26.045,2.085137885131749,21.46,29.72,25.20107142857143,16.77916666666667,2.7166666666666686,16.581375000000005,11.466666666666669,12.966666666666669
2023-07-26 06:00:00,26.5,14.4,1.6833333333333331,6,2,26,7,30,3,2023,3,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,25.04,24.93,24.98,24.98,25.61,22.33,22.69,21.05,26.194166666666664,1.858624822791249,22.33,29.72,25.23505952380953,16.896527777777777,2.5999999999999996,4.769912037037035,13.083333333333334,13.433333333333332
2023-07-26 07:00:00,28.89,14.75,0.8666666666666667,7,2,26,7,30,3,2023,3,0,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,26.5,25.04,24.93,25.93,26.31,26.47,26.67,29.28,26.36791666666667,1.666686322351401,24.24,29.72,25.267500000000002,16.95138888888889,2.25,0.6509629629629631,14.95,14.45
2023-07-26 08:00:00,30.69,15.283333333333331,1.5833333333333333,8,2,26,7,30,3,2023,3,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,28.89,26.5,25.04,25.0,29.72,29.26,31.61,34.0,26.46875,1.7445176547796535,24.24,29.72,25.26517857142857,16.943055555555556,1.7166666666666686,3.9693287037037033,17.083333333333332,15.733333333333334
2023-07-26 09:00:00,31.57,15.116666666666667,2.1666666666666665,9,2,26,7,30,3,2023,3,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.69,28.89,26.5,24.98,28.41,28.52,33.85,34.93,26.528333333333336,1.864304665034608,24.24,30.69,25.245476190476193,16.868055555555554,1.8833333333333329,10.171296296296294,18.28333333333333,17.099999999999998
2023-07-26 10:00:00,31.2,16.433333333333334,2.5,10,2,26,7,30,3,2023,3,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,31.57,30.69,28.89,24.93,27.92,28.77,28.9,34.03,26.655416666666667,2.095581229257807,24.24,31.57,25.22547619047619,16.73611111111111,0.5666666666666664,15.625,19.45,18.35
2023-07-26 11:00:00,31.25,18.08333333333333,2.9333333333333336,11,2,26,7,30,3,2023,3,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,31.2,31.57,30.69,25.04,27.12,27.3,31.81,33.41,26.756666666666664,2.254843418198169,24.24,31.57,25.208630952380954,16.61041666666667,0.0,25.23970370370371,19.3,19.133333333333333
2023-07-26 12:00:00,30.6,18.65,3.033333333333333,12,2,26,7,30,3,2023,3,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,31.25,31.2,31.57,26.5,24.98,26.8,28.67,32.09,26.92125,2.433319994506294,24.24,31.57,25.19577380952381,16.559722222222224,0.0,27.910037037037032,18.866666666666667,19.383333333333333
2023-07-26 13:00:00,29.8,19.33333333333333,3.2,13,2,26,7,30,3,2023,3,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.6,31.25,31.2,28.89,25.93,25.13,27.44,30.44,27.079583333333336,2.5461044057421365,24.24,31.57,25.186904761904763,16.550694444444442,0.0,32.76800000000001,19.8,20.433333333333334
2023-07-26 14:00:00,29.7,19.883333333333333,2.85,14,2,26,7,30,3,2023,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.8,30.6,31.25,30.69,25.0,24.91,27.0,30.18,27.27416666666667,2.568978678246941,24.24,31.57,25.18309523809524,16.53125,0.0,23.149125,19.55,21.016666666666666
2023-07-26 15:00:00,29.55,20.866666666666667,2.966666666666667,15,2,26,7,30,3,2023,3,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.7,29.8,30.6,31.57,24.98,24.24,26.61,30.13,27.47375,2.5633822977386567,24.24,31.57,25.1802380952381,16.54513888888889,0.0,26.109962962962967,19.98333333333333,21.58333333333333
2023-07-26 16:00:00,29.82,21.366666666666664,3.516666666666667,16,2,26,7,30,3,2023,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.55,29.7,29.8,31.2,24.93,24.27,27.03,30.53,27.694999999999997,2.5005234234688745,24.27,31.57,25.176785714285717,16.581944444444446,0.0,43.49042129629631,19.98333333333333,20.866666666666667
2023-07-26 17:00:00,30.95,20.633333333333336,3.533333333333333,17,2,26,7,30,3,2023,3,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.82,29.55,29.7,31.25,25.04,24.71,28.43,32.42,27.92625,2.4255144008452865,24.71,31.57,25.17255952380952,16.63958333333333,0.0,44.1117037037037,19.166666666666668,20.28333333333333
2023-07-26 18:00:00,32.89,20.58333333333333,3.4333333333333336,18,2,26,7,30,3,2023,3,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.95,29.82,29.55,30.6,26.5,25.61,31.0,33.99,28.18625,2.40007393455215,24.93,31.57,25.163809523809523,16.700694444444444,0.0,40.47137037037038,18.98333333333333,18.83333333333333
2023-07-26 19:00:00,33.24,20.683333333333334,4.65,19,2,26,7,30,3,2023,3,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,32.89,30.95,29.82,29.8,28.89,26.31,32.95,35.46,28.489583333333332,2.5174874969131076,24.93,32.89,25.157261904761906,16.76736111111111,0.0,100.54462500000002,18.28333333333333,17.849999999999998
2023-07-26 20:00:00,32.74,19.9,4.9,20,2,26,7,30,3,2023,3,0,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,33.24,32.89,30.95,29.7,30.69,29.72,33.12,36.86,28.778333333333332,2.6505367244293536,24.93,33.24,25.14404761904762,16.867361111111112,0.0,117.64900000000003,16.45,16.45
2023-07-26 21:00:00,31.28,19.1,3.7,21,2,26,7,30,3,2023,3,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,32.74,33.24,32.89,29.55,31.57,28.41,30.44,36.77,28.90416666666667,2.766342612419484,24.93,33.24,25.11952380952381,17.01111111111111,0.0,50.653000000000006,15.7,15.333333333333334
2023-07-26 22:00:00,30.99,18.25,2.6333333333333333,22,2,26,7,30,3,2023,3,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,31.28,32.74,33.24,29.82,31.2,27.92,28.95,36.39,29.023750000000003,2.805802702322519,24.93,33.24,25.086845238095233,17.15277777777778,0.0,18.260703703703705,15.133333333333333,14.083333333333334
2023-07-26 23:00:00,32.18,17.0,2.2666666666666666,23,2,26,7,30,3,2023,3,0,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.99,31.28,32.74,30.95,31.25,27.12,26.9,35.28,29.151666666666667,2.8232215127682574,24.93,33.24,25.054702380952385,17.282638888888886,0.0,11.645629629629628,14.9,13.533333333333331
2023-07-27 00:00:00,29.55,17.099999999999998,1.8,0,3,27,7,30,3,2023,3,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,32.18,30.99,31.28,32.89,30.6,24.98,23.51,30.97,29.3625,2.8536753570598883,24.93,33.24,25.036249999999995,17.37013888888889,0.0,5.832000000000001,14.633333333333333,12.416666666666666
2023-07-27 01:00:00,30.44,16.3,2.183333333333333,1,3,27,7,30,3,2023,3,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.55,32.18,30.99,33.24,29.8,25.93,26.46,26.53,29.552916666666665,2.6966831142819236,24.93,33.24,25.027797619047618,17.472916666666666,0.6999999999999993,10.4078287037037,14.5,11.35
2023-07-27 02:00:00,29.89,15.166666666666666,1.9,2,3,27,7,30,3,2023,3,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.44,29.55,32.18,32.74,29.7,25.0,24.97,22.11,29.740833333333338,2.5882021906572272,24.93,33.24,25.05107142857143,17.547916666666666,1.833333333333334,6.858999999999999,14.483333333333334,11.15
2023-07-27 03:00:00,29.43,13.933333333333332,1.0833333333333333,3,3,27,7,30,3,2023,3,0,0,1,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.89,30.44,29.55,31.28,29.55,24.98,23.91,20.22,29.944583333333338,2.383116299536016,24.93,33.24,25.097380952380952,17.57638888888889,3.066666666666668,1.2714120370370368,14.4,10.333333333333334
2023-07-27 04:00:00,29.25,13.333333333333334,1.45,4,3,27,7,30,3,2023,3,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.43,29.89,30.44,30.99,29.82,24.93,22.0,20.23,30.13,2.140857203372104,24.93,33.24,25.152202380952378,17.556944444444444,3.666666666666666,3.048625,14.266666666666666,10.116666666666667
2023-07-27 05:00:00,29.39,12.15,1.2,5,3,27,7,30,3,2023,3,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.25,29.43,29.89,32.18,30.95,25.04,21.46,24.78,30.31,1.84593560583311,25.04,33.24,25.205892857142857,17.518055555555556,4.85,1.7279999999999998,14.283333333333331,11.0
2023-07-27 06:00:00,30.47,13.3,1.5,6,3,27,7,30,3,2023,3,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,29.39,29.25,29.43,29.55,32.89,26.5,22.33,29.03,30.491249999999997,1.4840757993693603,26.5,33.24,25.233333333333338,17.429166666666664,3.6999999999999993,3.375,14.4,12.983333333333334
2023-07-27 07:00:00,32.51,15.166666666666666,1.933333333333333,7,3,27,7,30,3,2023,3,0,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,30.47,29.39,29.25,30.44,33.24,28.89,26.47,30.47,30.656666666666666,1.2171015700823993,28.89,33.24,25.24190476190476,17.383333333333333,1.833333333333334,7.226370370370366,14.75,13.033333333333331
