"Observation station","Year","Month","Day","Time [Local time]","Wind direction mean [°]","Wind speed mean [m/s]"
"Oulu Vihreäsaari harbour","2025","6","6","15:00","259.7","7"
"Oulu Vihreäsaari harbour","2025","6","6","15:10","261.8","6.7"
"Oulu Vihreäsaari harbour","2025","6","6","15:20","274.5","7.5"
"Oulu Vihreäsaari harbour","2025","6","6","15:30","264.2","7.1"
"Oulu Vihreäsaari harbour","2025","6","6","15:40","255.6","7.3"
"Oulu Vihreäsaari harbour","2025","6","6","15:50","251.3","7.5"
"Oulu Vihreäsaari harbour","2025","6","6","16:00","251.6","6.8"
"Oulu Vihreäsaari harbour","2025","6","6","16:10","252.3","6.5"
"Oulu Vihreäsaari harbour","2025","6","6","16:20","255.2","6.2"
"Oulu Vihreäsaari harbour","2025","6","6","16:30","253.4","6.3"
"Oulu Vihreäsaari harbour","2025","6","6","16:40","255.2","6.2"
"Oulu Vihreäsaari harbour","2025","6","6","16:50","257.2","6"
"Oulu Vihreäsaari harbour","2025","6","6","17:00","251.2","6.1"
"Oulu Vihreäsaari harbour","2025","6","6","17:10","256.6","5.9"
"Oulu Vihreäsaari harbour","2025","6","6","17:20","258","6.4"
"Oulu Vihreäsaari harbour","2025","6","6","17:30","252.9","6.5"
"Oulu Vihreäsaari harbour","2025","6","6","17:40","249.6","5.9"
"Oulu Vihreäsaari harbour","2025","6","6","17:50","255.6","5.8"
"Oulu Vihreäsaari harbour","2025","6","6","18:00","262.3","6.4"
"Oulu Vihreäsaari harbour","2025","6","6","18:10","261.1","7.7"
"Oulu Vihreäsaari harbour","2025","6","6","18:20","261.1","7.5"
"Oulu Vihreäsaari harbour","2025","6","6","18:30","259.6","7.8"
"Oulu Vihreäsaari harbour","2025","6","6","18:40","259","7.2"
"Oulu Vihreäsaari harbour","2025","6","6","18:50","261.6","6.7"
"Oulu Vihreäsaari harbour","2025","6","6","19:00","264.4","6.4"
"Oulu Vihreäsaari harbour","2025","6","6","19:10","266.9","5.6"
"Oulu Vihreäsaari harbour","2025","6","6","19:20","272","4.8"
"Oulu Vihreäsaari harbour","2025","6","6","19:30","274.9","4"
"Oulu Vihreäsaari harbour","2025","6","6","19:40","276.8","3.3"
"Oulu Vihreäsaari harbour","2025","6","6","19:50","281.7","2.3"
"Oulu Vihreäsaari harbour","2025","6","6","20:00","265.9","3"
"Oulu Vihreäsaari harbour","2025","6","6","20:10","283.8","2"
"Oulu Vihreäsaari harbour","2025","6","6","20:20","299.3","1.4"
"Oulu Vihreäsaari harbour","2025","6","6","20:30","297.6","1.2"
"Oulu Vihreäsaari harbour","2025","6","6","20:40","321.9","0.9"
"Oulu Vihreäsaari harbour","2025","6","6","20:50","120.2","1.2"
"Oulu Vihreäsaari harbour","2025","6","6","21:00","102.9","1"
"Oulu Vihreäsaari harbour","2025","6","6","21:10","216.4","0.8"
"Oulu Vihreäsaari harbour","2025","6","6","21:20","333.8","1.7"
"Oulu Vihreäsaari harbour","2025","6","6","21:30","324.3","1.7"
"Oulu Vihreäsaari harbour","2025","6","6","21:40","311.2","1.4"
"Oulu Vihreäsaari harbour","2025","6","6","21:50","286.1","0.8"
"Oulu Vihreäsaari harbour","2025","6","6","22:00","121.8","0.6"
"Oulu Vihreäsaari harbour","2025","6","6","22:10","75.8","0.6"
"Oulu Vihreäsaari harbour","2025","6","6","22:20","78.6","0.7"
"Oulu Vihreäsaari harbour","2025","6","6","22:30","86","0.7"
"Oulu Vihreäsaari harbour","2025","6","6","22:40","113.8","1.8"
"Oulu Vihreäsaari harbour","2025","6","6","22:50","129.9","2.6"
"Oulu Vihreäsaari harbour","2025","6","6","23:00","134.2","3.5"
"Oulu Vihreäsaari harbour","2025","6","6","23:10","134.6","3.7"
"Oulu Vihreäsaari harbour","2025","6","6","23:20","134.9","3.5"
"Oulu Vihreäsaari harbour","2025","6","6","23:30","136.3","3.7"
"Oulu Vihreäsaari harbour","2025","6","6","23:40","133.9","4.2"
"Oulu Vihreäsaari harbour","2025","6","6","23:50","128.9","4.2"
"Oulu Vihreäsaari harbour","2025","6","7","00:00","128.8","4.2"
"Oulu Vihreäsaari harbour","2025","6","7","00:10","128.3","3.7"
"Oulu Vihreäsaari harbour","2025","6","7","00:20","125.3","3.3"
"Oulu Vihreäsaari harbour","2025","6","7","00:30","111.8","3.1"
"Oulu Vihreäsaari harbour","2025","6","7","00:40","110.8","3.3"
"Oulu Vihreäsaari harbour","2025","6","7","00:50","113.7","3.3"
"Oulu Vihreäsaari harbour","2025","6","7","01:00","120","2.8"
"Oulu Vihreäsaari harbour","2025","6","7","01:10","125.1","2.4"
"Oulu Vihreäsaari harbour","2025","6","7","01:20","224.4","2.8"
"Oulu Vihreäsaari harbour","2025","6","7","01:30","263.2","3.5"
"Oulu Vihreäsaari harbour","2025","6","7","01:40","288","4"
"Oulu Vihreäsaari harbour","2025","6","7","01:50","295.1","2.9"
"Oulu Vihreäsaari harbour","2025","6","7","02:00","291.7","2.7"
"Oulu Vihreäsaari harbour","2025","6","7","02:10","295.8","2.1"
"Oulu Vihreäsaari harbour","2025","6","7","02:20","337.1","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","02:30","328.8","1.7"
"Oulu Vihreäsaari harbour","2025","6","7","02:40","347.8","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","02:50","348.4","1.8"
"Oulu Vihreäsaari harbour","2025","6","7","03:00","339.3","2"
"Oulu Vihreäsaari harbour","2025","6","7","03:10","323","2"
"Oulu Vihreäsaari harbour","2025","6","7","03:20","338.4","1.5"
"Oulu Vihreäsaari harbour","2025","6","7","03:30","37.1","1.3"
"Oulu Vihreäsaari harbour","2025","6","7","03:40","36.6","1.2"
"Oulu Vihreäsaari harbour","2025","6","7","03:50","44.4","0.7"
"Oulu Vihreäsaari harbour","2025","6","7","04:00","326.8","0.7"
"Oulu Vihreäsaari harbour","2025","6","7","04:10","242.9","0.5"
"Oulu Vihreäsaari harbour","2025","6","7","04:20","69.8","1.1"
"Oulu Vihreäsaari harbour","2025","6","7","04:30","68.6","1.7"
"Oulu Vihreäsaari harbour","2025","6","7","04:40","77.7","2"
"Oulu Vihreäsaari harbour","2025","6","7","04:50","81.7","2.2"
"Oulu Vihreäsaari harbour","2025","6","7","05:00","80.8","2.5"
"Oulu Vihreäsaari harbour","2025","6","7","05:10","75.3","2.5"
"Oulu Vihreäsaari harbour","2025","6","7","05:20","78.7","2.8"
"Oulu Vihreäsaari harbour","2025","6","7","05:30","79.1","2.6"
"Oulu Vihreäsaari harbour","2025","6","7","05:40","78.9","2.9"
"Oulu Vihreäsaari harbour","2025","6","7","05:50","80.3","3.1"
"Oulu Vihreäsaari harbour","2025","6","7","06:00","80.9","3.3"
"Oulu Vihreäsaari harbour","2025","6","7","06:10","80.1","3.2"
"Oulu Vihreäsaari harbour","2025","6","7","06:20","80.9","2.4"
"Oulu Vihreäsaari harbour","2025","6","7","06:30","104","1.3"
"Oulu Vihreäsaari harbour","2025","6","7","06:40","145.6","1"
"Oulu Vihreäsaari harbour","2025","6","7","06:50","130.3","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","07:00","115.7","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","07:10","123.9","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","07:20","113.8","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","07:30","140.8","2.4"
"Oulu Vihreäsaari harbour","2025","6","7","07:40","146.3","2.6"
"Oulu Vihreäsaari harbour","2025","6","7","07:50","140.6","2.8"
"Oulu Vihreäsaari harbour","2025","6","7","08:00","141.5","2.9"
"Oulu Vihreäsaari harbour","2025","6","7","08:10","146.3","3.4"
"Oulu Vihreäsaari harbour","2025","6","7","08:20","136.4","3"
"Oulu Vihreäsaari harbour","2025","6","7","08:30","128.8","2.9"
"Oulu Vihreäsaari harbour","2025","6","7","08:40","127.1","2.6"
"Oulu Vihreäsaari harbour","2025","6","7","08:50","123.1","2.6"
"Oulu Vihreäsaari harbour","2025","6","7","09:00","120.6","3.1"
"Oulu Vihreäsaari harbour","2025","6","7","09:10","113.9","2.8"
"Oulu Vihreäsaari harbour","2025","6","7","09:20","126.5","3.5"
"Oulu Vihreäsaari harbour","2025","6","7","09:30","128.4","3.8"
"Oulu Vihreäsaari harbour","2025","6","7","09:40","122.9","3.7"
"Oulu Vihreäsaari harbour","2025","6","7","09:50","120.5","3.7"
"Oulu Vihreäsaari harbour","2025","6","7","10:00","120.7","3.9"
"Oulu Vihreäsaari harbour","2025","6","7","10:10","120.7","4.2"
"Oulu Vihreäsaari harbour","2025","6","7","10:20","119.1","4.1"
"Oulu Vihreäsaari harbour","2025","6","7","10:30","118.9","4.5"
"Oulu Vihreäsaari harbour","2025","6","7","10:40","117.2","5.1"
"Oulu Vihreäsaari harbour","2025","6","7","10:50","124.3","5"
"Oulu Vihreäsaari harbour","2025","6","7","11:00","131.2","5.7"
"Oulu Vihreäsaari harbour","2025","6","7","11:10","146.3","8.5"
"Oulu Vihreäsaari harbour","2025","6","7","11:20","147.2","7.4"
"Oulu Vihreäsaari harbour","2025","6","7","11:30","141.4","6.5"
"Oulu Vihreäsaari harbour","2025","6","7","11:40","138.3","6.1"
"Oulu Vihreäsaari harbour","2025","6","7","11:50","129.9","5.7"
"Oulu Vihreäsaari harbour","2025","6","7","12:00","118","5.2"
"Oulu Vihreäsaari harbour","2025","6","7","12:10","111.9","5.2"
"Oulu Vihreäsaari harbour","2025","6","7","12:20","106.4","6.2"
"Oulu Vihreäsaari harbour","2025","6","7","12:30","103.8","6.7"
"Oulu Vihreäsaari harbour","2025","6","7","12:40","107.5","7"
"Oulu Vihreäsaari harbour","2025","6","7","12:50","109.4","6.3"
"Oulu Vihreäsaari harbour","2025","6","7","13:00","114.7","6.2"
"Oulu Vihreäsaari harbour","2025","6","7","13:10","122.8","7"
"Oulu Vihreäsaari harbour","2025","6","7","13:20","132.6","6.8"
"Oulu Vihreäsaari harbour","2025","6","7","13:30","134","8.5"
"Oulu Vihreäsaari harbour","2025","6","7","13:40","143.1","10.7"
"Oulu Vihreäsaari harbour","2025","6","7","13:50","142.2","8.4"
"Oulu Vihreäsaari harbour","2025","6","7","14:00","150.1","6.7"
"Oulu Vihreäsaari harbour","2025","6","7","14:10","146.9","6.7"
"Oulu Vihreäsaari harbour","2025","6","7","14:20","144.3","6.3"
"Oulu Vihreäsaari harbour","2025","6","7","14:30","135.7","4.9"
"Oulu Vihreäsaari harbour","2025","6","7","14:40","135.9","4.8"
"Oulu Vihreäsaari harbour","2025","6","7","14:50","128.1","5.2"
"Oulu Vihreäsaari harbour","2025","6","7","15:00","125.5","6.1"
"Oulu Vihreäsaari harbour","2025","6","7","15:10","126.9","7.2"
"Oulu Vihreäsaari harbour","2025","6","7","15:20","122.1","6.8"
"Oulu Vihreäsaari harbour","2025","6","7","15:30","118.3","7.7"
"Oulu Vihreäsaari harbour","2025","6","7","15:40","121.9","7.4"
"Oulu Vihreäsaari harbour","2025","6","7","15:50","123.9","6.8"
"Oulu Vihreäsaari harbour","2025","6","7","16:00","128.4","7.2"
"Oulu Vihreäsaari harbour","2025","6","7","16:10","129.7","6.6"
"Oulu Vihreäsaari harbour","2025","6","7","16:20","132.6","6.9"
"Oulu Vihreäsaari harbour","2025","6","7","16:30","133.4","6.4"
"Oulu Vihreäsaari harbour","2025","6","7","16:40","138.2","6.9"
"Oulu Vihreäsaari harbour","2025","6","7","16:50","182.2","9.3"
"Oulu Vihreäsaari harbour","2025","6","7","17:00","197.2","7"
"Oulu Vihreäsaari harbour","2025","6","7","17:10","214.1","5"
"Oulu Vihreäsaari harbour","2025","6","7","17:20","220.4","2.2"
"Oulu Vihreäsaari harbour","2025","6","7","17:30","223.2","1.7"
"Oulu Vihreäsaari harbour","2025","6","7","17:40","229.7","2.8"
"Oulu Vihreäsaari harbour","2025","6","7","17:50","224.4","3.1"
"Oulu Vihreäsaari harbour","2025","6","7","18:00","217.3","2.6"
"Oulu Vihreäsaari harbour","2025","6","7","18:10","203.2","1.6"
"Oulu Vihreäsaari harbour","2025","6","7","18:20","192.6","1.3"
"Oulu Vihreäsaari harbour","2025","6","7","18:30","191.6","1.8"
"Oulu Vihreäsaari harbour","2025","6","7","18:40","185.2","2.2"
"Oulu Vihreäsaari harbour","2025","6","7","18:50","178.5","2.9"
"Oulu Vihreäsaari harbour","2025","6","7","19:00","179.4","3.1"
"Oulu Vihreäsaari harbour","2025","6","7","19:10","198.7","2.7"
"Oulu Vihreäsaari harbour","2025","6","7","19:20","221.9","1.9"
"Oulu Vihreäsaari harbour","2025","6","7","19:30","189.9","1.7"
"Oulu Vihreäsaari harbour","2025","6","7","19:40","169.9","1.7"
"Oulu Vihreäsaari harbour","2025","6","7","19:50","152.1","1.1"
"Oulu Vihreäsaari harbour","2025","6","7","20:00","111.9","1.4"
"Oulu Vihreäsaari harbour","2025","6","7","20:10","136","1.9"
"Oulu Vihreäsaari harbour","2025","6","7","20:20","146.2","2.4"
"Oulu Vihreäsaari harbour","2025","6","7","20:30","142.6","2.6"
"Oulu Vihreäsaari harbour","2025","6","7","20:40","147.4","3.4"
"Oulu Vihreäsaari harbour","2025","6","7","20:50","157.4","4.2"
"Oulu Vihreäsaari harbour","2025","6","7","21:00","130.9","3.1"
"Oulu Vihreäsaari harbour","2025","6","7","21:10","135.3","3.2"
"Oulu Vihreäsaari harbour","2025","6","7","21:20","130.6","4"
"Oulu Vihreäsaari harbour","2025","6","7","21:30","130.9","4.6"
"Oulu Vihreäsaari harbour","2025","6","7","21:40","129.9","4.5"
"Oulu Vihreäsaari harbour","2025","6","7","21:50","131.2","4.6"
"Oulu Vihreäsaari harbour","2025","6","7","22:00","132.2","4.6"
"Oulu Vihreäsaari harbour","2025","6","7","22:10","130","4.5"
"Oulu Vihreäsaari harbour","2025","6","7","22:20","130.2","4.4"
"Oulu Vihreäsaari harbour","2025","6","7","22:30","133","4.2"
"Oulu Vihreäsaari harbour","2025","6","7","22:40","134","4.3"
"Oulu Vihreäsaari harbour","2025","6","7","22:50","131.5","4.4"
"Oulu Vihreäsaari harbour","2025","6","7","23:00","131.1","4.9"
"Oulu Vihreäsaari harbour","2025","6","7","23:10","135.3","5.3"
"Oulu Vihreäsaari harbour","2025","6","7","23:20","142.1","5.5"
"Oulu Vihreäsaari harbour","2025","6","7","23:30","148.7","6.3"
"Oulu Vihreäsaari harbour","2025","6","7","23:40","156.7","6.1"
"Oulu Vihreäsaari harbour","2025","6","7","23:50","157","5.8"
"Oulu Vihreäsaari harbour","2025","6","8","00:00","152.3","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","00:10","149.3","5.8"
"Oulu Vihreäsaari harbour","2025","6","8","00:20","143.9","5.1"
"Oulu Vihreäsaari harbour","2025","6","8","00:30","142.9","4.6"
"Oulu Vihreäsaari harbour","2025","6","8","00:40","142.7","5"
"Oulu Vihreäsaari harbour","2025","6","8","00:50","140.4","5"
"Oulu Vihreäsaari harbour","2025","6","8","01:00","142.5","5.6"
"Oulu Vihreäsaari harbour","2025","6","8","01:10","143.4","5.1"
"Oulu Vihreäsaari harbour","2025","6","8","01:20","145.8","6"
"Oulu Vihreäsaari harbour","2025","6","8","01:30","147","6.1"
"Oulu Vihreäsaari harbour","2025","6","8","01:40","145.2","5.7"
"Oulu Vihreäsaari harbour","2025","6","8","01:50","134.4","5.4"
"Oulu Vihreäsaari harbour","2025","6","8","02:00","132.2","5.5"
"Oulu Vihreäsaari harbour","2025","6","8","02:10","138.3","5.8"
"Oulu Vihreäsaari harbour","2025","6","8","02:20","144.2","6.4"
"Oulu Vihreäsaari harbour","2025","6","8","02:30","137.3","6"
"Oulu Vihreäsaari harbour","2025","6","8","02:40","142.7","6.2"
"Oulu Vihreäsaari harbour","2025","6","8","02:50","143.9","6.5"
"Oulu Vihreäsaari harbour","2025","6","8","03:00","141.8","6.8"
"Oulu Vihreäsaari harbour","2025","6","8","03:10","143","6"
"Oulu Vihreäsaari harbour","2025","6","8","03:20","144.8","6.7"
"Oulu Vihreäsaari harbour","2025","6","8","03:30","147.5","7"
"Oulu Vihreäsaari harbour","2025","6","8","03:40","149.4","7.6"
"Oulu Vihreäsaari harbour","2025","6","8","03:50","148.3","7.2"
"Oulu Vihreäsaari harbour","2025","6","8","04:00","151.1","7.4"
"Oulu Vihreäsaari harbour","2025","6","8","04:10","153.6","7.2"
"Oulu Vihreäsaari harbour","2025","6","8","04:20","156","7.2"
"Oulu Vihreäsaari harbour","2025","6","8","04:30","157.3","6.8"
"Oulu Vihreäsaari harbour","2025","6","8","04:40","156.3","7.5"
"Oulu Vihreäsaari harbour","2025","6","8","04:50","154.6","7.7"
"Oulu Vihreäsaari harbour","2025","6","8","05:00","154.7","7.1"
"Oulu Vihreäsaari harbour","2025","6","8","05:10","154.4","7.2"
"Oulu Vihreäsaari harbour","2025","6","8","05:20","156.7","7.3"
"Oulu Vihreäsaari harbour","2025","6","8","05:30","162.9","7.5"
"Oulu Vihreäsaari harbour","2025","6","8","05:40","165.1","7.6"
"Oulu Vihreäsaari harbour","2025","6","8","05:50","162.1","7.5"
"Oulu Vihreäsaari harbour","2025","6","8","06:00","162.4","7"
"Oulu Vihreäsaari harbour","2025","6","8","06:10","173.2","6.1"
"Oulu Vihreäsaari harbour","2025","6","8","06:20","169.9","5.7"
"Oulu Vihreäsaari harbour","2025","6","8","06:30","171.9","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","06:40","176.2","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","06:50","176.9","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","07:00","174.7","5.6"
"Oulu Vihreäsaari harbour","2025","6","8","07:10","172.1","5.2"
"Oulu Vihreäsaari harbour","2025","6","8","07:20","176.1","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","07:30","183.2","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","07:40","182.8","5.2"
"Oulu Vihreäsaari harbour","2025","6","8","07:50","188.3","4.9"
"Oulu Vihreäsaari harbour","2025","6","8","08:00","221.6","5.1"
"Oulu Vihreäsaari harbour","2025","6","8","08:10","237.6","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","08:20","235.8","4.4"
"Oulu Vihreäsaari harbour","2025","6","8","08:30","231.6","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","08:40","225","4.2"
"Oulu Vihreäsaari harbour","2025","6","8","08:50","230.2","4.2"
"Oulu Vihreäsaari harbour","2025","6","8","09:00","232.8","4.5"
"Oulu Vihreäsaari harbour","2025","6","8","09:10","233.7","4.6"
"Oulu Vihreäsaari harbour","2025","6","8","09:20","233.8","4.7"
"Oulu Vihreäsaari harbour","2025","6","8","09:30","233.1","4.1"
"Oulu Vihreäsaari harbour","2025","6","8","09:40","241.7","3.9"
"Oulu Vihreäsaari harbour","2025","6","8","09:50","238.1","3.6"
"Oulu Vihreäsaari harbour","2025","6","8","10:00","238.5","3.9"
"Oulu Vihreäsaari harbour","2025","6","8","10:10","238.4","4.5"
"Oulu Vihreäsaari harbour","2025","6","8","10:20","235.1","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","10:30","233.3","4.6"
"Oulu Vihreäsaari harbour","2025","6","8","10:40","239.2","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","10:50","240.9","4.9"
"Oulu Vihreäsaari harbour","2025","6","8","11:00","250.3","4.4"
"Oulu Vihreäsaari harbour","2025","6","8","11:10","257.6","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","11:20","258.6","4.2"
"Oulu Vihreäsaari harbour","2025","6","8","11:30","252.7","3.4"
"Oulu Vihreäsaari harbour","2025","6","8","11:40","249","4"
"Oulu Vihreäsaari harbour","2025","6","8","11:50","254.6","5.5"
"Oulu Vihreäsaari harbour","2025","6","8","12:00","253.9","4.6"
"Oulu Vihreäsaari harbour","2025","6","8","12:10","254.3","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","12:20","254.1","4.9"
"Oulu Vihreäsaari harbour","2025","6","8","12:30","240.8","5.2"
"Oulu Vihreäsaari harbour","2025","6","8","12:40","254.8","6"
"Oulu Vihreäsaari harbour","2025","6","8","12:50","256","6.1"
"Oulu Vihreäsaari harbour","2025","6","8","13:00","263.4","6.2"
"Oulu Vihreäsaari harbour","2025","6","8","13:10","264.8","6.3"
"Oulu Vihreäsaari harbour","2025","6","8","13:20","260.8","6"
"Oulu Vihreäsaari harbour","2025","6","8","13:30","256.7","6.1"
"Oulu Vihreäsaari harbour","2025","6","8","13:40","254.4","5.9"
"Oulu Vihreäsaari harbour","2025","6","8","13:50","252.6","7"
"Oulu Vihreäsaari harbour","2025","6","8","14:00","249.1","7.4"
"Oulu Vihreäsaari harbour","2025","6","8","14:10","250.9","7.3"
"Oulu Vihreäsaari harbour","2025","6","8","14:20","250.9","7.8"
"Oulu Vihreäsaari harbour","2025","6","8","14:30","253.2","7"
"Oulu Vihreäsaari harbour","2025","6","8","14:40","257.6","7"
"Oulu Vihreäsaari harbour","2025","6","8","14:50","254.2","6.9"
"Oulu Vihreäsaari harbour","2025","6","8","15:00","253.8","7"
"Oulu Vihreäsaari harbour","2025","6","8","15:10","249.3","7.6"
"Oulu Vihreäsaari harbour","2025","6","8","15:20","244.8","7.3"
"Oulu Vihreäsaari harbour","2025","6","8","15:30","253.2","6.7"
"Oulu Vihreäsaari harbour","2025","6","8","15:40","258.3","6.7"
"Oulu Vihreäsaari harbour","2025","6","8","15:50","260.9","6.8"
"Oulu Vihreäsaari harbour","2025","6","8","16:00","260.8","6.2"
"Oulu Vihreäsaari harbour","2025","6","8","16:10","257.4","6"
"Oulu Vihreäsaari harbour","2025","6","8","16:20","257.9","6.2"
"Oulu Vihreäsaari harbour","2025","6","8","16:30","261.5","6.3"
"Oulu Vihreäsaari harbour","2025","6","8","16:40","263","6.4"
"Oulu Vihreäsaari harbour","2025","6","8","16:50","263.7","6.5"
"Oulu Vihreäsaari harbour","2025","6","8","17:00","262.5","6.8"
"Oulu Vihreäsaari harbour","2025","6","8","17:10","260.6","6.5"
"Oulu Vihreäsaari harbour","2025","6","8","17:20","260.7","5.3"
"Oulu Vihreäsaari harbour","2025","6","8","17:30","259.2","5.5"
"Oulu Vihreäsaari harbour","2025","6","8","17:40","261.4","5.3"
"Oulu Vihreäsaari harbour","2025","6","8","17:50","265.3","5.4"
"Oulu Vihreäsaari harbour","2025","6","8","18:00","269.7","5.1"
"Oulu Vihreäsaari harbour","2025","6","8","18:10","272","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","18:20","274.1","4.7"
"Oulu Vihreäsaari harbour","2025","6","8","18:30","277.1","5.2"
"Oulu Vihreäsaari harbour","2025","6","8","18:40","270.1","5.2"
"Oulu Vihreäsaari harbour","2025","6","8","18:50","264.8","5.7"
"Oulu Vihreäsaari harbour","2025","6","8","19:00","265.4","5.8"
"Oulu Vihreäsaari harbour","2025","6","8","19:10","265","5.4"
"Oulu Vihreäsaari harbour","2025","6","8","19:20","260.6","5"
"Oulu Vihreäsaari harbour","2025","6","8","19:30","251.1","5"
"Oulu Vihreäsaari harbour","2025","6","8","19:40","251.5","5"
"Oulu Vihreäsaari harbour","2025","6","8","19:50","240.8","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","20:00","233.3","4.9"
"Oulu Vihreäsaari harbour","2025","6","8","20:10","240.1","5.4"
"Oulu Vihreäsaari harbour","2025","6","8","20:20","235.4","7"
"Oulu Vihreäsaari harbour","2025","6","8","20:30","227.4","6.7"
"Oulu Vihreäsaari harbour","2025","6","8","20:40","222.2","6.2"
"Oulu Vihreäsaari harbour","2025","6","8","20:50","222.9","6"
"Oulu Vihreäsaari harbour","2025","6","8","21:00","224.3","6.7"
"Oulu Vihreäsaari harbour","2025","6","8","21:10","221.6","7.6"
"Oulu Vihreäsaari harbour","2025","6","8","21:20","217.1","6.7"
"Oulu Vihreäsaari harbour","2025","6","8","21:30","214.2","5.8"
"Oulu Vihreäsaari harbour","2025","6","8","21:40","213.4","6.6"
"Oulu Vihreäsaari harbour","2025","6","8","21:50","224","6.5"
"Oulu Vihreäsaari harbour","2025","6","8","22:00","233.9","5.6"
"Oulu Vihreäsaari harbour","2025","6","8","22:10","231.1","5.5"
"Oulu Vihreäsaari harbour","2025","6","8","22:20","230.7","6.3"
"Oulu Vihreäsaari harbour","2025","6","8","22:30","222.8","5.3"
"Oulu Vihreäsaari harbour","2025","6","8","22:40","212.6","4.8"
"Oulu Vihreäsaari harbour","2025","6","8","22:50","217.5","6.1"
"Oulu Vihreäsaari harbour","2025","6","8","23:00","220.6","4.7"
"Oulu Vihreäsaari harbour","2025","6","8","23:10","215.6","3.4"
"Oulu Vihreäsaari harbour","2025","6","8","23:20","212.3","4.1"
"Oulu Vihreäsaari harbour","2025","6","8","23:30","214.4","4.9"
"Oulu Vihreäsaari harbour","2025","6","8","23:40","217.8","5.1"
"Oulu Vihreäsaari harbour","2025","6","8","23:50","219.3","4.7"
"Oulu Vihreäsaari harbour","2025","6","9","00:00","222.6","4.4"
"Oulu Vihreäsaari harbour","2025","6","9","00:10","220.8","5.1"
"Oulu Vihreäsaari harbour","2025","6","9","00:20","220.9","6.5"
"Oulu Vihreäsaari harbour","2025","6","9","00:30","222.1","6.4"
"Oulu Vihreäsaari harbour","2025","6","9","00:40","226.7","5.8"
"Oulu Vihreäsaari harbour","2025","6","9","00:50","227.3","5.7"
"Oulu Vihreäsaari harbour","2025","6","9","01:00","224.1","5.1"
"Oulu Vihreäsaari harbour","2025","6","9","01:10","224.2","5"
"Oulu Vihreäsaari harbour","2025","6","9","01:20","227.6","5.9"
"Oulu Vihreäsaari harbour","2025","6","9","01:30","228.4","6.1"
"Oulu Vihreäsaari harbour","2025","6","9","01:40","228.4","5.5"
"Oulu Vihreäsaari harbour","2025","6","9","01:50","230.2","5.4"
"Oulu Vihreäsaari harbour","2025","6","9","02:00","234.7","5.9"
"Oulu Vihreäsaari harbour","2025","6","9","02:10","234.8","6"
"Oulu Vihreäsaari harbour","2025","6","9","02:20","238.7","5.9"
"Oulu Vihreäsaari harbour","2025","6","9","02:30","242.8","6.1"
"Oulu Vihreäsaari harbour","2025","6","9","02:40","245.3","6.8"
"Oulu Vihreäsaari harbour","2025","6","9","02:50","250.1","6.5"
"Oulu Vihreäsaari harbour","2025","6","9","03:00","247.4","5.5"
"Oulu Vihreäsaari harbour","2025","6","9","03:10","242.9","5.2"
"Oulu Vihreäsaari harbour","2025","6","9","03:20","235.6","4.9"
"Oulu Vihreäsaari harbour","2025","6","9","03:30","223.3","4"
"Oulu Vihreäsaari harbour","2025","6","9","03:40","220.7","3.7"
"Oulu Vihreäsaari harbour","2025","6","9","03:50","205.3","3.4"
"Oulu Vihreäsaari harbour","2025","6","9","04:00","198.1","3.6"
"Oulu Vihreäsaari harbour","2025","6","9","04:10","205.2","4.3"
"Oulu Vihreäsaari harbour","2025","6","9","04:20","211.4","4.9"
"Oulu Vihreäsaari harbour","2025","6","9","04:30","213.6","5"
"Oulu Vihreäsaari harbour","2025","6","9","04:40","217.7","5.8"
"Oulu Vihreäsaari harbour","2025","6","9","04:50","219.8","5.6"
"Oulu Vihreäsaari harbour","2025","6","9","05:00","218.8","6"
"Oulu Vihreäsaari harbour","2025","6","9","05:10","223.1","5.9"
"Oulu Vihreäsaari harbour","2025","6","9","05:20","225.2","5.3"
"Oulu Vihreäsaari harbour","2025","6","9","05:30","222.1","5.3"
"Oulu Vihreäsaari harbour","2025","6","9","05:40","223.1","5.8"
"Oulu Vihreäsaari harbour","2025","6","9","05:50","222.5","5.8"
"Oulu Vihreäsaari harbour","2025","6","9","06:00","223.7","6"
"Oulu Vihreäsaari harbour","2025","6","9","06:10","224","5.9"
