"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]"
"Vantaa Helsinki-Vantaa airport","2023","1","3","15:20","-1.4"
"Vantaa Helsinki-Vantaa airport","2023","1","3","15:30","-1.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","15:40","-1.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","15:50","-1.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","16:00","-1.6"
"Vantaa Helsinki-Vantaa airport","2023","1","3","16:10","-1.6"
"Vantaa Helsinki-Vantaa airport","2023","1","3","16:20","-1.6"
"Vantaa Helsinki-Vantaa airport","2023","1","3","16:30","-1.7"
"Vantaa Helsinki-Vantaa airport","2023","1","3","16:40","-1.7"
"Vantaa Helsinki-Vantaa airport","2023","1","3","16:50","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","1","3","17:00","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","1","3","17:10","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","1","3","17:20","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","1","3","17:30","-1.9"
"Vantaa Helsinki-Vantaa airport","2023","1","3","17:40","-1.9"
"Vantaa Helsinki-Vantaa airport","2023","1","3","17:50","-1.8"
"Vantaa Helsinki-Vantaa airport","2023","1","3","18:00","-1.9"
"Vantaa Helsinki-Vantaa airport","2023","1","3","18:10","-1.9"
"Vantaa Helsinki-Vantaa airport","2023","1","3","18:20","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","18:30","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","18:40","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","18:50","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","19:00","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","19:10","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","19:20","-2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","19:30","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","3","19:40","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","3","19:50","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","3","20:00","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","3","20:10","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","20:20","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","20:30","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","3","20:40","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","3","20:50","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","3","21:00","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","3","21:10","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","3","21:20","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","3","21:30","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","3","21:40","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","21:50","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","3","22:00","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","3","22:10","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","3","22:20","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","3","22:30","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","22:40","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","22:50","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","3","23:00","-2.6"
"Vantaa Helsinki-Vantaa airport","2023","1","3","23:10","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","23:20","-2.6"
"Vantaa Helsinki-Vantaa airport","2023","1","3","23:30","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","23:40","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","3","23:50","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","00:00","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","00:10","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","00:20","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","00:30","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","00:40","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","00:50","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","01:00","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","01:10","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","01:20","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","01:30","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","01:40","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","01:50","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","02:00","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","02:10","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","02:20","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","02:30","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","02:40","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","02:50","-2.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","03:00","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","03:10","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","03:20","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","03:30","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","03:40","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","03:50","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","04:00","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","04:10","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","04:20","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","04:30","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","04:40","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","04:50","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","05:00","-2.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","05:10","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","05:20","-2.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","05:30","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","05:40","-2.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","05:50","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","06:00","-2.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","06:10","-2.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","06:20","-2.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","06:30","-2.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","06:40","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","06:50","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","07:00","-2.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","07:10","-2.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","07:20","-2.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","07:30","-2.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","07:40","-2.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","07:50","-2.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","08:00","-2.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","08:10","-2.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","08:20","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","08:30","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","08:40","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","08:50","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","09:00","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","09:10","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","09:20","-3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","09:30","-3.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","09:40","-3.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","09:50","-3.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","10:00","-3.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","10:10","-3.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","10:20","-3.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","10:30","-3.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","10:40","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","10:50","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","11:00","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","11:10","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","11:20","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","11:30","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","11:40","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","11:50","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","12:00","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","12:10","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","12:20","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","12:30","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","12:40","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","12:50","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","13:00","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","13:10","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","13:20","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","13:30","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","13:40","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","13:50","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","14:00","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","14:10","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","14:20","-3.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","14:30","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","14:40","-3.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","14:50","-3.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","15:00","-3.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","15:10","-4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","15:20","-4.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","15:30","-4.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","15:40","-4.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","15:50","-4.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","16:00","-4.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","16:10","-5.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","16:20","-5.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","16:30","-5.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","16:40","-5.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","16:50","-6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","17:00","-6.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","17:10","-6.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","17:20","-6.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","17:30","-6.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","17:40","-6.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","17:50","-6.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","18:00","-6.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","18:10","-6.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","18:20","-6.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","18:30","-6.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","18:40","-7.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","18:50","-7.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","19:00","-7.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","19:10","-7.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","19:20","-7.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","19:30","-7.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","19:40","-7.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","19:50","-7.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","20:00","-8.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","20:10","-8.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","20:20","-8.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","20:30","-8.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","20:40","-9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","20:50","-9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","21:00","-9.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","21:10","-9.1"
"Vantaa Helsinki-Vantaa airport","2023","1","4","21:20","-9.3"
"Vantaa Helsinki-Vantaa airport","2023","1","4","21:30","-9.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","21:40","-9.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","21:50","-9.6"
"Vantaa Helsinki-Vantaa airport","2023","1","4","22:00","-9.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","22:10","-9.9"
"Vantaa Helsinki-Vantaa airport","2023","1","4","22:20","-10"
"Vantaa Helsinki-Vantaa airport","2023","1","4","22:30","-10.2"
"Vantaa Helsinki-Vantaa airport","2023","1","4","22:40","-10.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","22:50","-10.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","23:00","-10.4"
"Vantaa Helsinki-Vantaa airport","2023","1","4","23:10","-10.5"
"Vantaa Helsinki-Vantaa airport","2023","1","4","23:20","-10.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","23:30","-10.7"
"Vantaa Helsinki-Vantaa airport","2023","1","4","23:40","-10.8"
"Vantaa Helsinki-Vantaa airport","2023","1","4","23:50","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","00:00","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","00:10","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","00:20","-11"
"Vantaa Helsinki-Vantaa airport","2023","1","5","00:30","-11"
"Vantaa Helsinki-Vantaa airport","2023","1","5","00:40","-11"
"Vantaa Helsinki-Vantaa airport","2023","1","5","00:50","-11.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","01:00","-11.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","01:10","-11.3"
"Vantaa Helsinki-Vantaa airport","2023","1","5","01:20","-11.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","01:30","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","01:40","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","01:50","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","02:00","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","02:10","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","02:20","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","02:30","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","02:40","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","02:50","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","03:00","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","03:10","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","03:20","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","03:30","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","03:40","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","03:50","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","04:00","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","04:10","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","04:20","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","04:30","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","04:40","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","04:50","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","05:00","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","05:10","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","05:20","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","05:30","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","05:40","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","05:50","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","06:00","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","06:10","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","06:20","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","06:30","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","06:40","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","06:50","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","07:00","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","07:10","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","07:20","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","07:30","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","07:40","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","07:50","-12.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","08:00","-12.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","08:10","-12.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","08:20","-12.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","08:30","-12.3"
"Vantaa Helsinki-Vantaa airport","2023","1","5","08:40","-12.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","08:50","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","09:00","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","09:10","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","09:20","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","09:30","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","09:40","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","09:50","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","10:00","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","10:10","-11.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","10:20","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","10:30","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","10:40","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","10:50","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","11:00","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","11:10","-11.3"
"Vantaa Helsinki-Vantaa airport","2023","1","5","11:20","-11.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","11:30","-11.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","11:40","-11.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","11:50","-10.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","12:00","-10.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","12:10","-10.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","12:20","-10.3"
"Vantaa Helsinki-Vantaa airport","2023","1","5","12:30","-10"
"Vantaa Helsinki-Vantaa airport","2023","1","5","12:40","-9.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","12:50","-9.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","13:00","-9.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","13:10","-9.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","13:20","-9.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","13:30","-9.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","13:40","-9.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","13:50","-9.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","14:00","-9.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","14:10","-9.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","14:20","-9.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","14:30","-9.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","14:40","-9.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","14:50","-9.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","15:00","-10"
"Vantaa Helsinki-Vantaa airport","2023","1","5","15:10","-10.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","15:20","-10.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","15:30","-10.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","15:40","-10.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","15:50","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","16:00","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","16:10","-11.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","16:20","-11.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","16:30","-11"
"Vantaa Helsinki-Vantaa airport","2023","1","5","16:40","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","16:50","-10.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","17:00","-11.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","17:10","-11.3"
"Vantaa Helsinki-Vantaa airport","2023","1","5","17:20","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","17:30","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","17:40","-11.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","17:50","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","18:00","-12"
"Vantaa Helsinki-Vantaa airport","2023","1","5","18:10","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","18:20","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","18:30","-11.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","18:40","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","18:50","-11.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","19:00","-11.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","19:10","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","19:20","-11.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","19:30","-11.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","19:40","-11"
"Vantaa Helsinki-Vantaa airport","2023","1","5","19:50","-10.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","20:00","-10.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","20:10","-10.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","20:20","-10.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","20:30","-10.1"
"Vantaa Helsinki-Vantaa airport","2023","1","5","20:40","-10.2"
"Vantaa Helsinki-Vantaa airport","2023","1","5","20:50","-10"
"Vantaa Helsinki-Vantaa airport","2023","1","5","21:00","-9.8"
"Vantaa Helsinki-Vantaa airport","2023","1","5","21:10","-9.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","21:20","-9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","21:30","-8.9"
"Vantaa Helsinki-Vantaa airport","2023","1","5","21:40","-8.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","21:50","-8.7"
"Vantaa Helsinki-Vantaa airport","2023","1","5","22:00","-8.6"
"Vantaa Helsinki-Vantaa airport","2023","1","5","22:10","-8.3"
"Vantaa Helsinki-Vantaa airport","2023","1","5","22:20","-8.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","22:30","-8.4"
"Vantaa Helsinki-Vantaa airport","2023","1","5","22:40","-8.5"
"Vantaa Helsinki-Vantaa airport","2023","1","5","22:50","-8.5"
